date	close	company
3-Jan-05	21.049999	HPQ
4-Jan-05	20.909998	HPQ
5-Jan-05	21	HPQ
6-Jan-05	20.959999	HPQ
7-Jan-05	20.84	HPQ
10-Jan-05	20.809999	HPQ
11-Jan-05	20.049999	HPQ
12-Jan-05	20.039999	HPQ
13-Jan-05	19.949999	HPQ
14-Jan-05	20.07	HPQ
18-Jan-05	20.43	HPQ
19-Jan-05	20.279999	HPQ
20-Jan-05	20.019999	HPQ
21-Jan-05	19.99	HPQ
24-Jan-05	19.889999	HPQ
25-Jan-05	19.66	HPQ
26-Jan-05	19.589998	HPQ
27-Jan-05	19.49	HPQ
28-Jan-05	19.34	HPQ
31-Jan-05	19.589998	HPQ
1-Feb-05	19.819998	HPQ
2-Feb-05	19.569998	HPQ
3-Feb-05	19.9	HPQ
4-Feb-05	20.449999	HPQ
7-Feb-05	20.369999	HPQ
8-Feb-05	20.139999	HPQ
9-Feb-05	21.530001	HPQ
10-Feb-05	21.48	HPQ
11-Feb-05	21.299999	HPQ
14-Feb-05	20.769999	HPQ
15-Feb-05	21.119999	HPQ
16-Feb-05	21.059999	HPQ
17-Feb-05	20.860001	HPQ
18-Feb-05	21	HPQ
22-Feb-05	20.57	HPQ
23-Feb-05	20.359999	HPQ
24-Feb-05	20.440001	HPQ
25-Feb-05	20.659998	HPQ
28-Feb-05	20.799999	HPQ
1-Mar-05	20.719999	HPQ
2-Mar-05	20.699999	HPQ
3-Mar-05	20.809999	HPQ
4-Mar-05	20.559999	HPQ
7-Mar-05	20.870001	HPQ
8-Mar-05	20.919998	HPQ
9-Mar-05	20.639999	HPQ
10-Mar-05	20.59	HPQ
11-Mar-05	19.939999	HPQ
14-Mar-05	20.200001	HPQ
15-Mar-05	20.139999	HPQ
16-Mar-05	20.219997	HPQ
17-Mar-05	20.379999	HPQ
18-Mar-05	20.099998	HPQ
21-Mar-05	20.15	HPQ
22-Mar-05	20.009998	HPQ
23-Mar-05	19.76	HPQ
24-Mar-05	19.809998	HPQ
28-Mar-05	19.789999	HPQ
29-Mar-05	21.779999	HPQ
30-Mar-05	21.999998	HPQ
31-Mar-05	21.940001	HPQ
1-Apr-05	21.709999	HPQ
4-Apr-05	21.91	HPQ
5-Apr-05	21.559998	HPQ
6-Apr-05	21.769999	HPQ
7-Apr-05	21.799999	HPQ
8-Apr-05	21.639999	HPQ
11-Apr-05	21.569998	HPQ
12-Apr-05	21.709999	HPQ
13-Apr-05	21.950001	HPQ
14-Apr-05	21.749998	HPQ
15-Apr-05	20.84	HPQ
18-Apr-05	20.440001	HPQ
19-Apr-05	20.649998	HPQ
20-Apr-05	20.59	HPQ
21-Apr-05	21.08	HPQ
22-Apr-05	20.779999	HPQ
25-Apr-05	21.099998	HPQ
26-Apr-05	20.469999	HPQ
27-Apr-05	20.17	HPQ
28-Apr-05	20.299999	HPQ
29-Apr-05	20.469999	HPQ
2-May-05	20.969999	HPQ
3-May-05	21	HPQ
4-May-05	21.029999	HPQ
5-May-05	20.929998	HPQ
6-May-05	20.98	HPQ
9-May-05	20.74	HPQ
10-May-05	20.449999	HPQ
11-May-05	20.559999	HPQ
12-May-05	20.15	HPQ
13-May-05	20.619999	HPQ
16-May-05	21.01	HPQ
17-May-05	21.549999	HPQ
18-May-05	22.549999	HPQ
19-May-05	22.509998	HPQ
20-May-05	22.499998	HPQ
23-May-05	22.549999	HPQ
24-May-05	22.719999	HPQ
25-May-05	22.82	HPQ
26-May-05	23	HPQ
27-May-05	22.769999	HPQ
31-May-05	22.509998	HPQ
1-Jun-05	22.679998	HPQ
2-Jun-05	22.679998	HPQ
