date	close	company
3-Jan-05	97.75	IBM
4-Jan-05	96.699997	IBM
5-Jan-05	96.5	IBM
6-Jan-05	96.199997	IBM
7-Jan-05	95.779999	IBM
10-Jan-05	95.68	IBM
11-Jan-05	95	IBM
12-Jan-05	95.209999	IBM
13-Jan-05	94.449997	IBM
14-Jan-05	94.099998	IBM
18-Jan-05	94.900002	IBM
19-Jan-05	93.099998	IBM
20-Jan-05	93	IBM
21-Jan-05	92.379997	IBM
24-Jan-05	91.790001	IBM
25-Jan-05	92.190002	IBM
26-Jan-05	91.949997	IBM
27-Jan-05	91.980003	IBM
28-Jan-05	92.889999	IBM
31-Jan-05	93.419998	IBM
1-Feb-05	93.860001	IBM
2-Feb-05	94.300003	IBM
3-Feb-05	93.540001	IBM
4-Feb-05	94.510002	IBM
7-Feb-05	94.529999	IBM
8-Feb-05	94.129997	IBM
9-Feb-05	92.699997	IBM
10-Feb-05	92.760002	IBM
11-Feb-05	93.300003	IBM
14-Feb-05	93.57	IBM
15-Feb-05	94.330002	IBM
16-Feb-05	94.620003	IBM
17-Feb-05	93.75	IBM
18-Feb-05	93.269997	IBM
22-Feb-05	92.32	IBM
23-Feb-05	92.099998	IBM
24-Feb-05	92.639999	IBM
25-Feb-05	92.800003	IBM
28-Feb-05	92.580002	IBM
1-Mar-05	93.300003	IBM
2-Mar-05	92.919998	IBM
3-Mar-05	92.410004	IBM
4-Mar-05	92.370003	IBM
7-Mar-05	91.599998	IBM
8-Mar-05	92.129997	IBM
9-Mar-05	92.349998	IBM
10-Mar-05	92.410004	IBM
11-Mar-05	91.510002	IBM
14-Mar-05	91.900002	IBM
15-Mar-05	91.379997	IBM
16-Mar-05	90.650002	IBM
17-Mar-05	89.860001	IBM
18-Mar-05	89.279999	IBM
21-Mar-05	89.510002	IBM
22-Mar-05	89.5	IBM
23-Mar-05	90.519997	IBM
24-Mar-05	90.699997	IBM
28-Mar-05	91.040001	IBM
29-Mar-05	90.599998	IBM
30-Mar-05	90.68	IBM
31-Mar-05	91.379997	IBM
1-Apr-05	90.440002	IBM
4-Apr-05	90.32	IBM
5-Apr-05	89.57	IBM
6-Apr-05	89	IBM
7-Apr-05	88.440002	IBM
8-Apr-05	87.599998	IBM
11-Apr-05	86.199997	IBM
12-Apr-05	85.75	IBM
13-Apr-05	84.57	IBM
14-Apr-05	83.639999	IBM
15-Apr-05	76.699997	IBM
18-Apr-05	76.650002	IBM
19-Apr-05	75.480003	IBM
20-Apr-05	72.010002	IBM
21-Apr-05	74.029999	IBM
22-Apr-05	74.209999	IBM
25-Apr-05	74.610001	IBM
26-Apr-05	75.43	IBM
27-Apr-05	77.050003	IBM
28-Apr-05	75.910004	IBM
29-Apr-05	76.379997	IBM
2-May-05	76.510002	IBM
3-May-05	76.470001	IBM
4-May-05	77.080002	IBM
5-May-05	75.5	IBM
6-May-05	75.260002	IBM
9-May-05	74.980003	IBM
10-May-05	73.300003	IBM
11-May-05	73.279999	IBM
12-May-05	72.620003	IBM
13-May-05	73.160004	IBM
16-May-05	74.339996	IBM
17-May-05	74.290001	IBM
18-May-05	76.360001	IBM
19-May-05	77.160004	IBM
20-May-05	76.410004	IBM
23-May-05	76.510002	IBM
24-May-05	75.809998	IBM
25-May-05	76	IBM
26-May-05	77.139999	IBM
27-May-05	77.099998	IBM
31-May-05	75.550003	IBM
1-Jun-05	76.839996	IBM
2-Jun-05	77.349998	IBM
3-Jun-05	75.790001	IBM
6-Jun-05	75	IBM
7-Jun-05	75.040001	IBM
8-Jun-05	74.800003	IBM
9-Jun-05	74.93	IBM
10-Jun-05	74.769997	IBM
13-Jun-05	75.050003	IBM
14-Jun-05	74.889999	IBM
15-Jun-05	76.300003	IBM
16-Jun-05	77.050003	IBM
17-Jun-05	76.389999	IBM
20-Jun-05	76.550003	IBM
21-Jun-05	76.410004	IBM
22-Jun-05	77.230003	IBM
23-Jun-05	75.410004	IBM
24-Jun-05	74.010002	IBM
27-Jun-05	73.879997	IBM
28-Jun-05	75.300003	IBM
29-Jun-05	74.730003	IBM
30-Jun-05	74.199997	IBM
1-Jul-05	74.669998	IBM
5-Jul-05	74.790001	IBM
6-Jul-05	75.809998	IBM
7-Jul-05	77.379997	IBM
8-Jul-05	79.300003	IBM
11-Jul-05	78.959999	IBM
12-Jul-05	80.040001	IBM
13-Jul-05	81.449997	IBM
14-Jul-05	82.419998	IBM
15-Jul-05	82.379997	IBM
18-Jul-05	81.809998	IBM
19-Jul-05	83.699997	IBM
20-Jul-05	84.599998	IBM
21-Jul-05	84.400002	IBM
22-Jul-05	84.440002	IBM
25-Jul-05	84.199997	IBM
26-Jul-05	84.120003	IBM
27-Jul-05	83.870003	IBM
28-Jul-05	83.800003	IBM
29-Jul-05	83.459999	IBM
1-Aug-05	83.43	IBM
2-Aug-05	83.309998	IBM
3-Aug-05	84.059998	IBM
4-Aug-05	83.120003	IBM
5-Aug-05	83.360001	IBM
8-Aug-05	83.360001	IBM
9-Aug-05	83.5	IBM
10-Aug-05	82.019997	IBM
11-Aug-05	82.660004	IBM
12-Aug-05	82.190002	IBM
15-Aug-05	82.5	IBM
16-Aug-05	81.300003	IBM
17-Aug-05	81.300003	IBM
18-Aug-05	81.150002	IBM
19-Aug-05	82.760002	IBM
22-Aug-05	82.599998	IBM
23-Aug-05	82.029999	IBM
24-Aug-05	81.32	IBM
25-Aug-05	81.099998	IBM
26-Aug-05	80.379997	IBM
29-Aug-05	81.339996	IBM
30-Aug-05	80.540001	IBM
31-Aug-05	80.620003	IBM
1-Sep-05	79.540001	IBM
2-Sep-05	79.459999	IBM
6-Sep-05	81.019997	IBM
7-Sep-05	80.980003	IBM
8-Sep-05	80.800003	IBM
9-Sep-05	81.440002	IBM
12-Sep-05	81.480003	IBM
13-Sep-05	80.75	IBM
14-Sep-05	80.480003	IBM
15-Sep-05	80.010002	IBM
16-Sep-05	80.330002	IBM
19-Sep-05	79.43	IBM
20-Sep-05	78.699997	IBM
21-Sep-05	77.559998	IBM
22-Sep-05	78.209999	IBM
23-Sep-05	78	IBM
26-Sep-05	77.410004	IBM
27-Sep-05	77.989998	IBM
28-Sep-05	79.5	IBM
29-Sep-05	80.360001	IBM
30-Sep-05	80.220001	IBM
3-Oct-05	80.449997	IBM
4-Oct-05	80.110001	IBM
5-Oct-05	79.82	IBM
6-Oct-05	79.699997	IBM
7-Oct-05	80.5	IBM
10-Oct-05	81.25	IBM
11-Oct-05	83.190002	IBM
12-Oct-05	82.190002	IBM
13-Oct-05	82.199997	IBM
14-Oct-05	82.349998	IBM
17-Oct-05	82.589996	IBM
18-Oct-05	83.480003	IBM
19-Oct-05	84.169998	IBM
20-Oct-05	83.169998	IBM
21-Oct-05	83.330002	IBM
24-Oct-05	83.470001	IBM
25-Oct-05	83.360001	IBM
26-Oct-05	82.889999	IBM
27-Oct-05	82.309998	IBM
28-Oct-05	81.419998	IBM
31-Oct-05	81.879997	IBM
1-Nov-05	81.589996	IBM
2-Nov-05	81.059998	IBM
3-Nov-05	82.870003	IBM
4-Nov-05	83	IBM
7-Nov-05	83.610001	IBM
8-Nov-05	83.150002	IBM
9-Nov-05	82.839996	IBM
10-Nov-05	83.989998	IBM
11-Nov-05	84.550003	IBM
14-Nov-05	84.360001	IBM
15-Nov-05	85.529999	IBM
16-Nov-05	86.540001	IBM
17-Nov-05	86.889999	IBM
18-Nov-05	87.769997	IBM
21-Nov-05	87.290001	IBM
22-Nov-05	87.989998	IBM
23-Nov-05	88.800003	IBM
25-Nov-05	88.800003	IBM
28-Nov-05	89.110001	IBM
29-Nov-05	89.099998	IBM
30-Nov-05	88.900002	IBM
1-Dec-05	89.209999	IBM
2-Dec-05	88.650002	IBM
5-Dec-05	88.43	IBM
6-Dec-05	89.139999	IBM
7-Dec-05	88.720001	IBM
8-Dec-05	87.5	IBM
9-Dec-05	86.970001	IBM
12-Dec-05	85.959999	IBM
13-Dec-05	83.709999	IBM
14-Dec-05	83.129997	IBM
15-Dec-05	83.529999	IBM
16-Dec-05	83.370003	IBM
19-Dec-05	82.760002	IBM
20-Dec-05	82.480003	IBM
21-Dec-05	83.120003	IBM
22-Dec-05	83.220001	IBM
23-Dec-05	83.480003	IBM
27-Dec-05	82.989998	IBM
28-Dec-05	83.040001	IBM
29-Dec-05	82.400002	IBM
30-Dec-05	82.199997	IBM
3-Jan-06	82.059998	IBM
4-Jan-06	81.949997	IBM
5-Jan-06	82.5	IBM
6-Jan-06	84.949997	IBM
9-Jan-06	83.730003	IBM
10-Jan-06	84.07	IBM
11-Jan-06	84.169998	IBM
12-Jan-06	83.57	IBM
13-Jan-06	83.169998	IBM
17-Jan-06	83	IBM
18-Jan-06	83.800003	IBM
19-Jan-06	83.089996	IBM
20-Jan-06	81.360001	IBM
23-Jan-06	81.410004	IBM
24-Jan-06	80.849998	IBM
25-Jan-06	80.910004	IBM
26-Jan-06	80.720001	IBM
27-Jan-06	81.019997	IBM
30-Jan-06	81.629997	IBM
31-Jan-06	81.300003	IBM
1-Feb-06	81.940002	IBM
2-Feb-06	81.230003	IBM
3-Feb-06	79.970001	IBM
6-Feb-06	79.510002	IBM
7-Feb-06	79.849998	IBM
8-Feb-06	80.800003	IBM
9-Feb-06	80.400002	IBM
10-Feb-06	81.330002	IBM
13-Feb-06	80.440002	IBM
14-Feb-06	81.089996	IBM
15-Feb-06	80.849998	IBM
16-Feb-06	80.910004	IBM
17-Feb-06	80.709999	IBM
21-Feb-06	80.5	IBM
