date	close	company
3-Jan-05	63.290001	AAPL
4-Jan-05	63.940002	AAPL
5-Jan-05	64.5	AAPL
6-Jan-05	64.550003	AAPL
7-Jan-05	69.25	AAPL
10-Jan-05	68.960007	AAPL
11-Jan-05	64.560005	AAPL
12-Jan-05	65.460007	AAPL
13-Jan-05	69.800003	AAPL
14-Jan-05	70.199997	AAPL
18-Jan-05	70.650002	AAPL
19-Jan-05	69.879997	AAPL
20-Jan-05	70.459999	AAPL
21-Jan-05	70.489998	AAPL
24-Jan-05	70.759995	AAPL
25-Jan-05	72.050003	AAPL
26-Jan-05	72.25	AAPL
27-Jan-05	72.639999	AAPL
28-Jan-05	73.979996	AAPL
31-Jan-05	76.899994	AAPL
1-Feb-05	77.529999	AAPL
2-Feb-05	79.629997	AAPL
3-Feb-05	77.809998	AAPL
4-Feb-05	78.840004	AAPL
7-Feb-05	78.939995	AAPL
8-Feb-05	80.900002	AAPL
9-Feb-05	78.739998	AAPL
10-Feb-05	78.360001	AAPL
11-Feb-05	81.210007	AAPL
14-Feb-05	84.630005	AAPL
15-Feb-05	88.410004	AAPL
16-Feb-05	90.129997	AAPL
17-Feb-05	87.809998	AAPL
18-Feb-05	86.809998	AAPL
22-Feb-05	85.290001	AAPL
23-Feb-05	88.229996	AAPL
24-Feb-05	88.93	AAPL
25-Feb-05	88.989998	AAPL
28-Feb-05	44.860001	AAPL
1-Mar-05	44.5	AAPL
2-Mar-05	44.119999	AAPL
3-Mar-05	41.789997	AAPL
4-Mar-05	42.809998	AAPL
7-Mar-05	42.75	AAPL
8-Mar-05	40.529999	AAPL
9-Mar-05	39.349998	AAPL
10-Mar-05	39.830002	AAPL
11-Mar-05	40.27	AAPL
14-Mar-05	40.32	AAPL
15-Mar-05	40.959999	AAPL
16-Mar-05	41.18	AAPL
17-Mar-05	42.25	AAPL
18-Mar-05	42.959999	AAPL
21-Mar-05	43.699997	AAPL
22-Mar-05	42.829998	AAPL
23-Mar-05	42.549999	AAPL
24-Mar-05	42.5	AAPL
28-Mar-05	42.529999	AAPL
29-Mar-05	41.75	AAPL
30-Mar-05	42.800003	AAPL
31-Mar-05	41.669998	AAPL
1-Apr-05	40.889999	AAPL
4-Apr-05	41.09	AAPL
5-Apr-05	41.889999	AAPL
6-Apr-05	42.330002	AAPL
7-Apr-05	43.559998	AAPL
8-Apr-05	43.739998	AAPL
11-Apr-05	41.920002	AAPL
12-Apr-05	42.66	AAPL
13-Apr-05	41.040001	AAPL
14-Apr-05	37.260002	AAPL
15-Apr-05	35.350002	AAPL
18-Apr-05	35.620003	AAPL
19-Apr-05	37.09	AAPL
20-Apr-05	35.510002	AAPL
21-Apr-05	37.18	AAPL
22-Apr-05	35.5	AAPL
25-Apr-05	36.98	AAPL
26-Apr-05	36.190002	AAPL
27-Apr-05	35.949997	AAPL
28-Apr-05	35.540001	AAPL
29-Apr-05	36.060001	AAPL
2-May-05	36.43	AAPL
3-May-05	36.209999	AAPL
4-May-05	37.149998	AAPL
5-May-05	36.68	AAPL
6-May-05	37.240002	AAPL
9-May-05	36.969997	AAPL
10-May-05	36.419998	AAPL
11-May-05	35.610001	AAPL
12-May-05	34.130001	AAPL
13-May-05	34.77	AAPL
16-May-05	35.549999	AAPL
17-May-05	35.360001	AAPL
18-May-05	35.84	AAPL
19-May-05	37.550003	AAPL
20-May-05	37.550003	AAPL
23-May-05	39.759998	AAPL
24-May-05	39.700001	AAPL
25-May-05	39.779999	AAPL
26-May-05	40.740002	AAPL
27-May-05	40.560001	AAPL
31-May-05	39.759998	AAPL
1-Jun-05	40.300003	AAPL
2-Jun-05	40.039997	AAPL
3-Jun-05	38.240002	AAPL
6-Jun-05	37.919998	AAPL
7-Jun-05	36.539997	AAPL
8-Jun-05	36.920002	AAPL
9-Jun-05	37.650002	AAPL
10-Jun-05	35.809998	AAPL
13-Jun-05	35.900002	AAPL
14-Jun-05	36	AAPL
15-Jun-05	37.129997	AAPL
16-Jun-05	37.980003	AAPL
17-Jun-05	38.309998	AAPL
20-Jun-05	37.610001	AAPL
21-Jun-05	37.860001	AAPL
22-Jun-05	38.550003	AAPL
23-Jun-05	38.889999	AAPL
24-Jun-05	37.759998	AAPL
27-Jun-05	37.100002	AAPL
28-Jun-05	37.309998	AAPL
29-Jun-05	36.370003	AAPL
30-Jun-05	36.810001	AAPL
1-Jul-05	36.5	AAPL
5-Jul-05	37.980003	AAPL
6-Jul-05	37.389999	AAPL
7-Jul-05	37.630001	AAPL
8-Jul-05	38.25	AAPL
11-Jul-05	38.100002	AAPL
12-Jul-05	38.240002	AAPL
13-Jul-05	38.349998	AAPL
14-Jul-05	40.75	AAPL
15-Jul-05	41.549999	AAPL
18-Jul-05	41.489998	AAPL
19-Jul-05	43.190002	AAPL
20-Jul-05	43.630001	AAPL
21-Jul-05	43.290001	AAPL
22-Jul-05	44	AAPL
25-Jul-05	43.810001	AAPL
26-Jul-05	43.630001	AAPL
27-Jul-05	43.989998	AAPL
28-Jul-05	43.800003	AAPL
29-Jul-05	42.650002	AAPL
1-Aug-05	42.75	AAPL
2-Aug-05	43.190002	AAPL
3-Aug-05	43.220001	AAPL
4-Aug-05	42.709999	AAPL
5-Aug-05	42.989998	AAPL
8-Aug-05	42.650002	AAPL
9-Aug-05	43.82	AAPL
10-Aug-05	43.380001	AAPL
11-Aug-05	44	AAPL
12-Aug-05	46.099998	AAPL
15-Aug-05	47.68	AAPL
16-Aug-05	46.25	AAPL
17-Aug-05	47.150002	AAPL
18-Aug-05	46.300003	AAPL
19-Aug-05	45.830002	AAPL
22-Aug-05	45.869999	AAPL
23-Aug-05	45.739998	AAPL
24-Aug-05	45.77	AAPL
25-Aug-05	46.059998	AAPL
26-Aug-05	45.739998	AAPL
29-Aug-05	45.84	AAPL
30-Aug-05	46.57	AAPL
31-Aug-05	46.889999	AAPL
1-Sep-05	46.260002	AAPL
2-Sep-05	46.220001	AAPL
6-Sep-05	48.799999	AAPL
7-Sep-05	48.68	AAPL
8-Sep-05	49.780003	AAPL
