date	close	company
2-Jun-14	16743.63086	DJIA
3-Jun-14	16722.33984	DJIA
4-Jun-14	16737.5293	DJIA
5-Jun-14	16836.10938	DJIA
6-Jun-14	16924.2793	DJIA
9-Jun-14	16943.09961	DJIA
10-Jun-14	16945.91992	DJIA
11-Jun-14	16843.88086	DJIA
12-Jun-14	16734.18945	DJIA
13-Jun-14	16775.74023	DJIA
16-Jun-14	16781.00977	DJIA
17-Jun-14	16808.49023	DJIA
18-Jun-14	16906.61914	DJIA
19-Jun-14	16921.46094	DJIA
20-Jun-14	16947.08008	DJIA
23-Jun-14	16937.25977	DJIA
24-Jun-14	16818.13086	DJIA
25-Jun-14	16867.50977	DJIA
26-Jun-14	16846.13086	DJIA
27-Jun-14	16851.83984	DJIA
30-Jun-14	16826.59961	DJIA
1-Jul-14	16956.07031	DJIA
2-Jul-14	16976.24023	DJIA
3-Jul-14	17068.25977	DJIA
7-Jul-14	17024.21094	DJIA
8-Jul-14	16906.61914	DJIA
9-Jul-14	16985.60938	DJIA
10-Jul-14	16915.07031	DJIA
11-Jul-14	16943.81055	DJIA
14-Jul-14	17055.41992	DJIA
15-Jul-14	17060.67969	DJIA
16-Jul-14	17138.19922	DJIA
17-Jul-14	16976.81055	DJIA
18-Jul-14	17100.17969	DJIA
21-Jul-14	17051.73047	DJIA
22-Jul-14	17113.53906	DJIA
23-Jul-14	17086.63086	DJIA
24-Jul-14	17083.80078	DJIA
25-Jul-14	16960.57031	DJIA
28-Jul-14	16982.58984	DJIA
29-Jul-14	16912.10938	DJIA
30-Jul-14	16880.35938	DJIA
31-Jul-14	16563.30078	DJIA
1-Aug-14	16493.36914	DJIA
4-Aug-14	16569.2793	DJIA
5-Aug-14	16429.4707	DJIA
6-Aug-14	16443.33984	DJIA
7-Aug-14	16368.26953	DJIA
8-Aug-14	16553.92969	DJIA
11-Aug-14	16569.98047	DJIA
12-Aug-14	16560.53906	DJIA
13-Aug-14	16651.80078	DJIA
14-Aug-14	16713.58008	DJIA
15-Aug-14	16662.91016	DJIA
18-Aug-14	16838.74023	DJIA
19-Aug-14	16919.58984	DJIA
20-Aug-14	16979.13086	DJIA
21-Aug-14	17039.49023	DJIA
22-Aug-14	17001.2207	DJIA
25-Aug-14	17076.86914	DJIA
26-Aug-14	17106.69922	DJIA
27-Aug-14	17122.00977	DJIA
28-Aug-14	17079.57031	DJIA
29-Aug-14	17098.44922	DJIA
2-Sep-14	17067.56055	DJIA
3-Sep-14	17078.2793	DJIA
4-Sep-14	17069.58008	DJIA
5-Sep-14	17137.35938	DJIA
8-Sep-14	17111.41992	DJIA
9-Sep-14	17013.86914	DJIA
10-Sep-14	17068.71094	DJIA
11-Sep-14	17049	DJIA
12-Sep-14	16987.50977	DJIA
15-Sep-14	17031.14063	DJIA
16-Sep-14	17131.9707	DJIA
17-Sep-14	17156.84961	DJIA
18-Sep-14	17265.99023	DJIA
19-Sep-14	17279.74023	DJIA
22-Sep-14	17172.67969	DJIA
23-Sep-14	17055.86914	DJIA
24-Sep-14	17210.06055	DJIA
25-Sep-14	16945.80078	DJIA
26-Sep-14	17113.15039	DJIA
29-Sep-14	17071.2207	DJIA
30-Sep-14	17042.90039	DJIA
1-Oct-14	16804.71094	DJIA
2-Oct-14	16801.05078	DJIA
3-Oct-14	17009.68945	DJIA
6-Oct-14	16991.91016	DJIA
7-Oct-14	16719.39063	DJIA
8-Oct-14	16994.2207	DJIA
9-Oct-14	16659.25	DJIA
10-Oct-14	16544.09961	DJIA
13-Oct-14	16321.07031	DJIA
14-Oct-14	16315.19043	DJIA
15-Oct-14	16141.74023	DJIA
16-Oct-14	16117.24023	DJIA
17-Oct-14	16380.41016	DJIA
20-Oct-14	16399.66992	DJIA
21-Oct-14	16614.81055	DJIA
22-Oct-14	16461.32031	DJIA
23-Oct-14	16677.90039	DJIA
24-Oct-14	16805.41016	DJIA
27-Oct-14	16817.93945	DJIA
28-Oct-14	17005.75	DJIA
29-Oct-14	16974.31055	DJIA
30-Oct-14	17195.41992	DJIA
31-Oct-14	17390.51953	DJIA
3-Nov-14	17366.24023	DJIA
4-Nov-14	17383.83984	DJIA
5-Nov-14	17484.5293	DJIA
6-Nov-14	17554.4707	DJIA
7-Nov-14	17573.92969	DJIA
10-Nov-14	17613.74023	DJIA
11-Nov-14	17614.90039	DJIA
12-Nov-14	17612.19922	DJIA
13-Nov-14	17652.78906	DJIA
14-Nov-14	17634.74023	DJIA
17-Nov-14	17647.75	DJIA
18-Nov-14	17687.82031	DJIA
19-Nov-14	17685.73047	DJIA
20-Nov-14	17719	DJIA
21-Nov-14	17810.06055	DJIA
24-Nov-14	17817.90039	DJIA
25-Nov-14	17814.93945	DJIA
26-Nov-14	17827.75	DJIA
28-Nov-14	17828.24023	DJIA
1-Dec-14	17776.80078	DJIA
2-Dec-14	17879.55078	DJIA
3-Dec-14	17912.61914	DJIA
4-Dec-14	17900.09961	DJIA
5-Dec-14	17958.78906	DJIA
8-Dec-14	17852.48047	DJIA
9-Dec-14	17801.19922	DJIA
10-Dec-14	17533.15039	DJIA
11-Dec-14	17596.33984	DJIA
12-Dec-14	17280.83008	DJIA
15-Dec-14	17180.83984	DJIA
16-Dec-14	17068.86914	DJIA
17-Dec-14	17356.86914	DJIA
18-Dec-14	17778.15039	DJIA
19-Dec-14	17804.80078	DJIA
22-Dec-14	17959.43945	DJIA
23-Dec-14	18024.16992	DJIA
24-Dec-14	18030.21094	DJIA
26-Dec-14	18053.71094	DJIA
29-Dec-14	18038.23047	DJIA
30-Dec-14	17983.07031	DJIA
31-Dec-14	17823.07031	DJIA
2-Jan-15	17832.99023	DJIA
5-Jan-15	17501.65039	DJIA
6-Jan-15	17371.64063	DJIA
7-Jan-15	17584.51953	DJIA
8-Jan-15	17907.86914	DJIA
9-Jan-15	17737.36914	DJIA
12-Jan-15	17640.83984	DJIA
13-Jan-15	17613.67969	DJIA
14-Jan-15	17427.08984	DJIA
15-Jan-15	17320.71094	DJIA
16-Jan-15	17511.57031	DJIA
20-Jan-15	17515.23047	DJIA
21-Jan-15	17554.2793	DJIA
22-Jan-15	17813.98047	DJIA
23-Jan-15	17672.59961	DJIA
26-Jan-15	17678.69922	DJIA
27-Jan-15	17387.21094	DJIA
28-Jan-15	17191.36914	DJIA
29-Jan-15	17416.84961	DJIA
30-Jan-15	17164.94922	DJIA
2-Feb-15	17361.03906	DJIA
3-Feb-15	17666.40039	DJIA
4-Feb-15	17673.01953	DJIA
5-Feb-15	17884.88086	DJIA
6-Feb-15	17824.28906	DJIA
9-Feb-15	17729.21094	DJIA
10-Feb-15	17868.75977	DJIA
11-Feb-15	17862.14063	DJIA
12-Feb-15	17972.38086	DJIA
13-Feb-15	18019.34961	DJIA
17-Feb-15	18047.58008	DJIA
18-Feb-15	18029.84961	DJIA
19-Feb-15	17985.76953	DJIA
20-Feb-15	18140.43945	DJIA
23-Feb-15	18116.83984	DJIA
24-Feb-15	18209.18945	DJIA
25-Feb-15	18224.57031	DJIA
26-Feb-15	18214.41992	DJIA
27-Feb-15	18132.69922	DJIA
2-Mar-15	18288.63086	DJIA
3-Mar-15	18203.36914	DJIA
4-Mar-15	18096.90039	DJIA
5-Mar-15	18135.7207	DJIA
6-Mar-15	17856.7793	DJIA
9-Mar-15	17995.7207	DJIA
10-Mar-15	17662.93945	DJIA
