date	close	company
2-Jun-14	308.839996	AMZN
3-Jun-14	307.190002	AMZN
4-Jun-14	306.779999	AMZN
5-Jun-14	323.570007	AMZN
6-Jun-14	329.670013	AMZN
9-Jun-14	327.5	AMZN
10-Jun-14	332.410004	AMZN
11-Jun-14	335.200012	AMZN
12-Jun-14	325.910004	AMZN
13-Jun-14	326.269989	AMZN
16-Jun-14	327.619995	AMZN
17-Jun-14	325.619995	AMZN
18-Jun-14	334.380005	AMZN
19-Jun-14	327	AMZN
20-Jun-14	324.200012	AMZN
23-Jun-14	327.23999	AMZN
24-Jun-14	324.160004	AMZN
25-Jun-14	327.440002	AMZN
26-Jun-14	325.690002	AMZN
27-Jun-14	324.570007	AMZN
30-Jun-14	324.779999	AMZN
1-Jul-14	332.390015	AMZN
2-Jul-14	332.850006	AMZN
3-Jul-14	337.48999	AMZN
7-Jul-14	333.549988	AMZN
8-Jul-14	323.809998	AMZN
9-Jul-14	329.970001	AMZN
10-Jul-14	327.920013	AMZN
11-Jul-14	346.200012	AMZN
14-Jul-14	355.320007	AMZN
15-Jul-14	354.440002	AMZN
16-Jul-14	355.899994	AMZN
17-Jul-14	352.450012	AMZN
18-Jul-14	358.660004	AMZN
21-Jul-14	359.76001	AMZN
22-Jul-14	360.839996	AMZN
23-Jul-14	358.140015	AMZN
24-Jul-14	358.609985	AMZN
25-Jul-14	324.01001	AMZN
28-Jul-14	320.410004	AMZN
29-Jul-14	320	AMZN
30-Jul-14	322.51001	AMZN
31-Jul-14	312.98999	AMZN
1-Aug-14	307.059998	AMZN
4-Aug-14	313.649994	AMZN
5-Aug-14	312.320007	AMZN
6-Aug-14	313.890015	AMZN
7-Aug-14	311.450012	AMZN
8-Aug-14	316.799988	AMZN
11-Aug-14	318.329987	AMZN
12-Aug-14	319.320007	AMZN
13-Aug-14	326.279999	AMZN
14-Aug-14	333.209991	AMZN
15-Aug-14	333.630005	AMZN
18-Aug-14	334.529999	AMZN
19-Aug-14	335.130005	AMZN
20-Aug-14	335.779999	AMZN
21-Aug-14	332.910004	AMZN
22-Aug-14	331.589996	AMZN
25-Aug-14	334.019989	AMZN
26-Aug-14	341.829987	AMZN
27-Aug-14	343.179993	AMZN
28-Aug-14	340.019989	AMZN
29-Aug-14	339.040009	AMZN
2-Sep-14	342.380005	AMZN
3-Sep-14	339	AMZN
4-Sep-14	345.950012	AMZN
5-Sep-14	346.380005	AMZN
8-Sep-14	342.339996	AMZN
9-Sep-14	329.75	AMZN
10-Sep-14	331.329987	AMZN
